strategy,market_ticker,close_time,side,strike,spot_at_open,hours_to_expiry,market_implied_prob,fair_prob,edge,position_size,won,gross_pnl,kalshi_fee,net_pnl,cum_pnl
B,KXBTC-26JUN0523-B59450,2026-06-06T03:00:00+00:00,below,59450.0,60663.77,168.0,0.09,0.5796,0.4896,50.0,False,-50.0,0.0,-50.0,-18336.0026
AB,KXBTC-26JUN0523-B59450,2026-06-06T03:00:00+00:00,below,59450.0,60663.77,168.0,0.09,0.5606,0.4706,50.0,False,-50.0,0.0,-50.0,-18374.0481
A,KXBTC-26JUN0606-B61750,2026-06-06T10:00:00+00:00,below,61750.0,60555.94,168.0,0.14,0.5785,0.4385,50.0,False,-50.0,0.0,-50.0,-18415.5481
B,KXBTC-26JUN0606-B61750,2026-06-06T10:00:00+00:00,below,61750.0,60555.94,168.0,0.14,0.6653,0.5253,50.0,False,-50.0,0.0,-50.0,-18386.0026
AB,KXBTC-26JUN0606-B61750,2026-06-06T10:00:00+00:00,below,61750.0,60555.94,168.0,0.14,0.6436,0.5036,50.0,False,-50.0,0.0,-50.0,-18424.0481
A,KXBTC-26JUN0607-B61250,2026-06-06T11:00:00+00:00,below,61250.0,60775.55,168.0,0.09,0.5568,0.4668,50.0,False,-50.0,0.0,-50.0,-18465.5481
B,KXBTC-26JUN0607-B61250,2026-06-06T11:00:00+00:00,below,61250.0,60775.55,168.0,0.09,0.6439,0.5539,50.0,False,-50.0,0.0,-50.0,-18436.0026
AB,KXBTC-26JUN0607-B61250,2026-06-06T11:00:00+00:00,below,61250.0,60775.55,168.0,0.09,0.6221,0.5321,50.0,False,-50.0,0.0,-50.0,-18474.0481
A,KXBTC-26JUN0603-B59650,2026-06-06T07:00:00+00:00,below,59650.0,60974.23,168.0,0.14,0.6368,0.4968,50.0,False,-50.0,0.0,-50.0,-18515.5481
B,KXBTC-26JUN0603-B59650,2026-06-06T07:00:00+00:00,below,59650.0,60974.23,168.0,0.14,0.6368,0.4968,50.0,False,-50.0,0.0,-50.0,-18486.0026
AB,KXBTC-26JUN0603-B59650,2026-06-06T07:00:00+00:00,below,59650.0,60974.23,168.0,0.14,0.6368,0.4968,50.0,False,-50.0,0.0,-50.0,-18524.0481
A,KXBTC-26JUN0613-B62150,2026-06-06T17:00:00+00:00,below,62150.0,60548.84,168.0,0.09,0.5906,0.5006,50.0,False,-50.0,0.0,-50.0,-18565.5481
B,KXBTC-26JUN0613-B62150,2026-06-06T17:00:00+00:00,below,62150.0,60548.84,168.0,0.09,0.6885,0.5985,50.0,False,-50.0,0.0,-50.0,-18536.0026
AB,KXBTC-26JUN0613-B62150,2026-06-06T17:00:00+00:00,below,62150.0,60548.84,168.0,0.09,0.664,0.574,50.0,False,-50.0,0.0,-50.0,-18574.0481
A,KXBTC-26JUN0605-B61850,2026-06-06T09:00:00+00:00,below,61850.0,60946.61,168.0,0.14,0.5696,0.4296,50.0,False,-50.0,0.0,-50.0,-18615.5481
B,KXBTC-26JUN0605-B61850,2026-06-06T09:00:00+00:00,below,61850.0,60946.61,168.0,0.14,0.6583,0.5183,50.0,False,-50.0,0.0,-50.0,-18586.0026
AB,KXBTC-26JUN0605-B61850,2026-06-06T09:00:00+00:00,below,61850.0,60946.61,168.0,0.14,0.6361,0.4961,50.0,False,-50.0,0.0,-50.0,-18624.0481
A,KXBTC-26JUN0607-B59250,2026-06-06T11:00:00+00:00,below,59250.0,60775.55,168.0,0.2,0.4947,0.2947,50.0,False,-50.0,0.0,-50.0,-18665.5481
B,KXBTC-26JUN0607-B59250,2026-06-06T11:00:00+00:00,below,59250.0,60775.55,168.0,0.2,0.5614,0.3614,50.0,False,-50.0,0.0,-50.0,-18636.0026
AB,KXBTC-26JUN0607-B59250,2026-06-06T11:00:00+00:00,below,59250.0,60775.55,168.0,0.2,0.5447,0.3447,50.0,False,-50.0,0.0,-50.0,-18674.0481
A,KXBTC-26JUN0601-B59050,2026-06-06T05:00:00+00:00,below,59050.0,60910.5,168.0,0.14,0.4836,0.3436,50.0,False,-50.0,0.0,-50.0,-18715.5481
B,KXBTC-26JUN0601-B59050,2026-06-06T05:00:00+00:00,below,59050.0,60910.5,168.0,0.14,0.5517,0.4117,50.0,False,-50.0,0.0,-50.0,-18686.0026
AB,KXBTC-26JUN0601-B59050,2026-06-06T05:00:00+00:00,below,59050.0,60910.5,168.0,0.14,0.5347,0.3947,50.0,False,-50.0,0.0,-50.0,-18724.0481
A,KXBTC-26JUN0607-B60850,2026-06-06T11:00:00+00:00,below,60850.0,60775.55,168.0,0.05,0.5446,0.4946,50.0,False,-50.0,0.0,-50.0,-18765.5481
B,KXBTC-26JUN0607-B60850,2026-06-06T11:00:00+00:00,below,60850.0,60775.55,168.0,0.05,0.6305,0.5805,50.0,False,-50.0,0.0,-50.0,-18736.0026
AB,KXBTC-26JUN0607-B60850,2026-06-06T11:00:00+00:00,below,60850.0,60775.55,168.0,0.05,0.6091,0.5591,50.0,False,-50.0,0.0,-50.0,-18774.0481
A,KXBTC-26JUN0602-B61650,2026-06-06T06:00:00+00:00,below,61650.0,60759.38,168.0,0.05,0.6635,0.6135,50.0,False,-50.0,0.0,-50.0,-18815.5481
B,KXBTC-26JUN0602-B61650,2026-06-06T06:00:00+00:00,below,61650.0,60759.38,168.0,0.05,0.6635,0.6135,50.0,False,-50.0,0.0,-50.0,-18786.0026
AB,KXBTC-26JUN0602-B61650,2026-06-06T06:00:00+00:00,below,61650.0,60759.38,168.0,0.05,0.6635,0.6135,50.0,False,-50.0,0.0,-50.0,-18824.0481
A,KXBTC-26JUN0521-B61050,2026-06-06T01:00:00+00:00,below,61050.0,61025.82,168.0,0.05,0.6743,0.6243,50.0,False,-50.0,0.0,-50.0,-18865.5481
B,KXBTC-26JUN0521-B61050,2026-06-06T01:00:00+00:00,below,61050.0,61025.82,168.0,0.05,0.6743,0.6243,50.0,False,-50.0,0.0,-50.0,-18836.0026
AB,KXBTC-26JUN0521-B61050,2026-06-06T01:00:00+00:00,below,61050.0,61025.82,168.0,0.05,0.6743,0.6243,50.0,False,-50.0,0.0,-50.0,-18874.0481
A,KXBTC-26JUN0606-B62650,2026-06-06T10:00:00+00:00,below,62650.0,60555.94,168.0,0.2,0.605,0.405,50.0,False,-50.0,0.0,-50.0,-18915.5481
B,KXBTC-26JUN0606-B62650,2026-06-06T10:00:00+00:00,below,62650.0,60555.94,168.0,0.2,0.691,0.491,50.0,False,-50.0,0.0,-50.0,-18886.0026
AB,KXBTC-26JUN0606-B62650,2026-06-06T10:00:00+00:00,below,62650.0,60555.94,168.0,0.2,0.6695,0.4695,50.0,False,-50.0,0.0,-50.0,-18924.0481
A,KXBTC-26JUN0523-B60550,2026-06-06T03:00:00+00:00,below,60550.0,60663.77,168.0,0.09,0.5385,0.4485,50.0,False,-50.0,0.0,-50.0,-18965.5481
B,KXBTC-26JUN0523-B60550,2026-06-06T03:00:00+00:00,below,60550.0,60663.77,168.0,0.09,0.6226,0.5326,50.0,False,-50.0,0.0,-50.0,-18936.0026
AB,KXBTC-26JUN0523-B60550,2026-06-06T03:00:00+00:00,below,60550.0,60663.77,168.0,0.09,0.6015,0.5115,50.0,False,-50.0,0.0,-50.0,-18974.0481
A,KXBTC-26JUN0604-B60650,2026-06-06T08:00:00+00:00,below,60650.0,61236.0,168.0,0.05,0.6414,0.5914,50.0,False,-50.0,0.0,-50.0,-19015.5481
B,KXBTC-26JUN0604-B60650,2026-06-06T08:00:00+00:00,below,60650.0,61236.0,168.0,0.05,0.6414,0.5914,50.0,False,-50.0,0.0,-50.0,-18986.0026
AB,KXBTC-26JUN0604-B60650,2026-06-06T08:00:00+00:00,below,60650.0,61236.0,168.0,0.05,0.6414,0.5914,50.0,False,-50.0,0.0,-50.0,-19024.0481
A,KXBTC-26JUN0602-B59350,2026-06-06T06:00:00+00:00,below,59350.0,60759.38,168.0,0.14,0.6461,0.5061,50.0,False,-50.0,0.0,-50.0,-19065.5481
B,KXBTC-26JUN0602-B59350,2026-06-06T06:00:00+00:00,below,59350.0,60759.38,168.0,0.14,0.6461,0.5061,50.0,False,-50.0,0.0,-50.0,-19036.0026
AB,KXBTC-26JUN0602-B59350,2026-06-06T06:00:00+00:00,below,59350.0,60759.38,168.0,0.14,0.6461,0.5061,50.0,False,-50.0,0.0,-50.0,-19074.0481
A,KXBTC-26JUN0520-B59950,2026-06-06T00:00:00+00:00,below,59950.0,61246.91,168.0,0.09,0.6654,0.5754,50.0,False,-50.0,0.0,-50.0,-19115.5481
B,KXBTC-26JUN0520-B59950,2026-06-06T00:00:00+00:00,below,59950.0,61246.91,168.0,0.09,0.6654,0.5754,50.0,False,-50.0,0.0,-50.0,-19086.0026
AB,KXBTC-26JUN0520-B59950,2026-06-06T00:00:00+00:00,below,59950.0,61246.91,168.0,0.09,0.6654,0.5754,50.0,False,-50.0,0.0,-50.0,-19124.0481
A,KXBTC-26JUN0600-B61250,2026-06-06T04:00:00+00:00,below,61250.0,60076.85,168.0,0.14,0.5781,0.4381,50.0,False,-50.0,0.0,-50.0,-19165.5481
B,KXBTC-26JUN0600-B61250,2026-06-06T04:00:00+00:00,below,61250.0,60076.85,168.0,0.14,0.6644,0.5244,50.0,False,-50.0,0.0,-50.0,-19136.0026
AB,KXBTC-26JUN0600-B61250,2026-06-06T04:00:00+00:00,below,61250.0,60076.85,168.0,0.14,0.6428,0.5028,50.0,False,-50.0,0.0,-50.0,-19174.0481
A,KXBTC-26JUN0523-B61650,2026-06-06T03:00:00+00:00,below,61650.0,60663.77,168.0,0.14,0.5722,0.4322,50.0,False,-50.0,0.0,-50.0,-19215.5481
B,KXBTC-26JUN0523-B61650,2026-06-06T03:00:00+00:00,below,61650.0,60663.77,168.0,0.14,0.6575,0.5175,50.0,False,-50.0,0.0,-50.0,-19186.0026
AB,KXBTC-26JUN0523-B61650,2026-06-06T03:00:00+00:00,below,61650.0,60663.77,168.0,0.14,0.6361,0.4961,50.0,False,-50.0,0.0,-50.0,-19224.0481
A,KXBTC-26JUN0601-B59150,2026-06-06T05:00:00+00:00,below,59150.0,60910.5,168.0,0.14,0.4868,0.3468,50.0,False,-50.0,0.0,-50.0,-19265.5481
B,KXBTC-26JUN0601-B59150,2026-06-06T05:00:00+00:00,below,59150.0,60910.5,168.0,0.14,0.5564,0.4164,50.0,False,-50.0,0.0,-50.0,-19236.0026
AB,KXBTC-26JUN0601-B59150,2026-06-06T05:00:00+00:00,below,59150.0,60910.5,168.0,0.14,0.539,0.399,50.0,False,-50.0,0.0,-50.0,-19274.0481
A,KXBTC-26JUN0616-B60750,2026-06-06T20:00:00+00:00,below,60750.0,60682.68,168.0,0.09,0.5448,0.4548,50.0,False,-50.0,0.0,-50.0,-19315.5481
B,KXBTC-26JUN0616-B60750,2026-06-06T20:00:00+00:00,below,60750.0,60682.68,168.0,0.09,0.6198,0.5298,50.0,False,-50.0,0.0,-50.0,-19286.0026
AB,KXBTC-26JUN0616-B60750,2026-06-06T20:00:00+00:00,below,60750.0,60682.68,168.0,0.09,0.601,0.511,50.0,False,-50.0,0.0,-50.0,-19324.0481
A,KXBTC-26JUN0603-B61050,2026-06-06T07:00:00+00:00,below,61050.0,60974.23,168.0,0.07,0.6482,0.5782,50.0,False,-50.0,0.0,-50.0,-19365.5481
B,KXBTC-26JUN0603-B61050,2026-06-06T07:00:00+00:00,below,61050.0,60974.23,168.0,0.07,0.6482,0.5782,50.0,False,-50.0,0.0,-50.0,-19336.0026
AB,KXBTC-26JUN0603-B61050,2026-06-06T07:00:00+00:00,below,61050.0,60974.23,168.0,0.07,0.6482,0.5782,50.0,False,-50.0,0.0,-50.0,-19374.0481
A,KXBTC-26JUN0601-B61550,2026-06-06T05:00:00+00:00,below,61550.0,60910.5,168.0,0.09,0.5616,0.4716,50.0,False,-50.0,0.0,-50.0,-19415.5481
B,KXBTC-26JUN0601-B61550,2026-06-06T05:00:00+00:00,below,61550.0,60910.5,168.0,0.09,0.6422,0.5522,50.0,False,-50.0,0.0,-50.0,-19386.0026
AB,KXBTC-26JUN0601-B61550,2026-06-06T05:00:00+00:00,below,61550.0,60910.5,168.0,0.09,0.6221,0.5321,50.0,False,-50.0,0.0,-50.0,-19424.0481
A,KXBTC-26JUN0611-B61450,2026-06-06T15:00:00+00:00,below,61450.0,60748.13,168.0,0.14,0.5637,0.4237,50.0,False,-50.0,0.0,-50.0,-19465.5481
B,KXBTC-26JUN0611-B61450,2026-06-06T15:00:00+00:00,below,61450.0,60748.13,168.0,0.14,0.6522,0.5122,50.0,False,-50.0,0.0,-50.0,-19436.0026
AB,KXBTC-26JUN0611-B61450,2026-06-06T15:00:00+00:00,below,61450.0,60748.13,168.0,0.14,0.6301,0.4901,50.0,False,-50.0,0.0,-50.0,-19474.0481
A,KXBTC-26JUN0605-B60950,2026-06-06T09:00:00+00:00,below,60950.0,60946.61,168.0,0.09,0.5424,0.4524,50.0,False,-50.0,0.0,-50.0,-19515.5481
B,KXBTC-26JUN0605-B60950,2026-06-06T09:00:00+00:00,below,60950.0,60946.61,168.0,0.09,0.6275,0.5375,50.0,False,-50.0,0.0,-50.0,-19486.0026
AB,KXBTC-26JUN0605-B60950,2026-06-06T09:00:00+00:00,below,60950.0,60946.61,168.0,0.09,0.6062,0.5162,50.0,False,-50.0,0.0,-50.0,-19524.0481
A,KXBTC-26JUN0520-B61850,2026-06-06T00:00:00+00:00,below,61850.0,61246.91,168.0,0.14,0.6779,0.5379,50.0,False,-50.0,0.0,-50.0,-19565.5481
B,KXBTC-26JUN0520-B61850,2026-06-06T00:00:00+00:00,below,61850.0,61246.91,168.0,0.14,0.6779,0.5379,50.0,False,-50.0,0.0,-50.0,-19536.0026
AB,KXBTC-26JUN0520-B61850,2026-06-06T00:00:00+00:00,below,61850.0,61246.91,168.0,0.14,0.6779,0.5379,50.0,False,-50.0,0.0,-50.0,-19574.0481
A,KXBTC-26JUN0604-B59850,2026-06-06T08:00:00+00:00,below,59850.0,61236.0,168.0,0.09,0.6347,0.5447,50.0,False,-50.0,0.0,-50.0,-19615.5481
B,KXBTC-26JUN0604-B59850,2026-06-06T08:00:00+00:00,below,59850.0,61236.0,168.0,0.09,0.6347,0.5447,50.0,False,-50.0,0.0,-50.0,-19586.0026
AB,KXBTC-26JUN0604-B59850,2026-06-06T08:00:00+00:00,below,59850.0,61236.0,168.0,0.09,0.6347,0.5447,50.0,False,-50.0,0.0,-50.0,-19624.0481
A,KXBTC-26JUN0600-B59850,2026-06-06T04:00:00+00:00,below,59850.0,60076.85,168.0,0.14,0.5349,0.3949,50.0,False,-50.0,0.0,-50.0,-19665.5481
B,KXBTC-26JUN0600-B59850,2026-06-06T04:00:00+00:00,below,59850.0,60076.85,168.0,0.14,0.622,0.482,50.0,False,-50.0,0.0,-50.0,-19636.0026
AB,KXBTC-26JUN0600-B59850,2026-06-06T04:00:00+00:00,below,59850.0,60076.85,168.0,0.14,0.6002,0.4602,50.0,False,-50.0,0.0,-50.0,-19674.0481
A,KXBTC-26JUN0520-B62250,2026-06-06T00:00:00+00:00,below,62250.0,61246.91,168.0,0.14,0.6805,0.5405,50.0,False,-50.0,0.0,-50.0,-19715.5481
B,KXBTC-26JUN0520-B62250,2026-06-06T00:00:00+00:00,below,62250.0,61246.91,168.0,0.14,0.6805,0.5405,50.0,False,-50.0,0.0,-50.0,-19686.0026
AB,KXBTC-26JUN0520-B62250,2026-06-06T00:00:00+00:00,below,62250.0,61246.91,168.0,0.14,0.6805,0.5405,50.0,False,-50.0,0.0,-50.0,-19724.0481
A,KXBTC-26JUN0606-B61050,2026-06-06T10:00:00+00:00,below,61050.0,60555.94,168.0,0.05,0.5574,0.5074,50.0,False,-50.0,0.0,-50.0,-19765.5481
B,KXBTC-26JUN0606-B61050,2026-06-06T10:00:00+00:00,below,61050.0,60555.94,168.0,0.05,0.643,0.593,50.0,False,-50.0,0.0,-50.0,-19736.0026
AB,KXBTC-26JUN0606-B61050,2026-06-06T10:00:00+00:00,below,61050.0,60555.94,168.0,0.05,0.6216,0.5716,50.0,False,-50.0,0.0,-50.0,-19774.0481
A,KXBTC-26JUN0714-B61050,2026-06-07T18:00:00+00:00,below,61050.0,61998.25,168.0,0.09,0.5162,0.4262,50.0,False,-50.0,0.0,-50.0,-19815.5481
B,KXBTC-26JUN0714-B61050,2026-06-07T18:00:00+00:00,below,61050.0,61998.25,168.0,0.09,0.5745,0.4845,50.0,False,-50.0,0.0,-50.0,-19786.0026
AB,KXBTC-26JUN0714-B61050,2026-06-07T18:00:00+00:00,below,61050.0,61998.25,168.0,0.09,0.5599,0.4699,50.0,False,-50.0,0.0,-50.0,-19824.0481
A,KXBTC-26JUN0710-B62050,2026-06-07T14:00:00+00:00,below,62050.0,61870.71,168.0,0.05,0.5748,0.5248,50.0,False,-50.0,0.0,-50.0,-19865.5481
B,KXBTC-26JUN0710-B62050,2026-06-07T14:00:00+00:00,below,62050.0,61870.71,168.0,0.05,0.5748,0.5248,50.0,False,-50.0,0.0,-50.0,-19836.0026
AB,KXBTC-26JUN0710-B62050,2026-06-07T14:00:00+00:00,below,62050.0,61870.71,168.0,0.05,0.5748,0.5248,50.0,False,-50.0,0.0,-50.0,-19874.0481
A,KXBTC-26JUN0719-B62250,2026-06-07T23:00:00+00:00,below,62250.0,63302.73,168.0,0.13,0.581,0.451,50.0,False,-50.0,0.0,-50.0,-19915.5481
B,KXBTC-26JUN0719-B62250,2026-06-07T23:00:00+00:00,below,62250.0,63302.73,168.0,0.13,0.581,0.451,50.0,False,-50.0,0.0,-50.0,-19886.0026
AB,KXBTC-26JUN0719-B62250,2026-06-07T23:00:00+00:00,below,62250.0,63302.73,168.0,0.13,0.581,0.451,50.0,False,-50.0,0.0,-50.0,-19924.0481
A,KXBTC-26JUN0712-B62350,2026-06-07T16:00:00+00:00,below,62350.0,62054.07,168.0,0.14,0.5524,0.4124,50.0,False,-50.0,0.0,-50.0,-19965.5481
B,KXBTC-26JUN0712-B62350,2026-06-07T16:00:00+00:00,below,62350.0,62054.07,168.0,0.14,0.6261,0.4861,50.0,False,-50.0,0.0,-50.0,-19936.0026
AB,KXBTC-26JUN0712-B62350,2026-06-07T16:00:00+00:00,below,62350.0,62054.07,168.0,0.14,0.6077,0.4677,50.0,False,-50.0,0.0,-50.0,-19974.0481
A,KXBTC-26JUN0705-B62450,2026-06-07T09:00:00+00:00,below,62450.0,62504.83,168.0,0.05,0.542,0.492,50.0,False,-50.0,0.0,-50.0,-20015.5481
B,KXBTC-26JUN0705-B62450,2026-06-07T09:00:00+00:00,below,62450.0,62504.83,168.0,0.05,0.6124,0.5624,50.0,False,-50.0,0.0,-50.0,-19986.0026
AB,KXBTC-26JUN0705-B62450,2026-06-07T09:00:00+00:00,below,62450.0,62504.83,168.0,0.05,0.5948,0.5448,50.0,False,-50.0,0.0,-50.0,-20024.0481
A,KXBTC-26JUN0723-B62450,2026-06-08T03:00:00+00:00,below,62450.0,63090.02,168.0,0.13,0.5261,0.3961,50.0,False,-50.0,0.0,-50.0,-20065.5481
B,KXBTC-26JUN0723-B62450,2026-06-08T03:00:00+00:00,below,62450.0,63090.02,168.0,0.13,0.5819,0.4519,50.0,False,-50.0,0.0,-50.0,-20036.0026
AB,KXBTC-26JUN0723-B62450,2026-06-08T03:00:00+00:00,below,62450.0,63090.02,168.0,0.13,0.5679,0.4379,50.0,False,-50.0,0.0,-50.0,-20074.0481
A,KXBTC-26JUN0807-B62750,2026-06-08T11:00:00+00:00,below,62750.0,63429.85,168.0,0.08,0.526,0.446,50.0,False,-50.0,0.0,-50.0,-20115.5481
B,KXBTC-26JUN0807-B62750,2026-06-08T11:00:00+00:00,below,62750.0,63429.85,168.0,0.08,0.5756,0.4956,50.0,False,-50.0,0.0,-50.0,-20086.0026
AB,KXBTC-26JUN0807-B62750,2026-06-08T11:00:00+00:00,below,62750.0,63429.85,168.0,0.08,0.5632,0.4832,50.0,False,-50.0,0.0,-50.0,-20124.0481
A,KXBTC-26JUN0803-B63250,2026-06-08T07:00:00+00:00,below,63250.0,63240.0,168.0,0.08,0.5907,0.5107,50.0,False,-50.0,0.0,-50.0,-20165.5481
B,KXBTC-26JUN0803-B63250,2026-06-08T07:00:00+00:00,below,63250.0,63240.0,168.0,0.08,0.5907,0.5107,50.0,False,-50.0,0.0,-50.0,-20136.0026
AB,KXBTC-26JUN0803-B63250,2026-06-08T07:00:00+00:00,below,63250.0,63240.0,168.0,0.08,0.5907,0.5107,50.0,False,-50.0,0.0,-50.0,-20174.0481
A,KXBTC-26JUN0808-B63950,2026-06-08T12:00:00+00:00,below,63950.0,63825.0,168.0,0.08,0.5484,0.4684,50.0,False,-50.0,0.0,-50.0,-20215.5481
B,KXBTC-26JUN0808-B63950,2026-06-08T12:00:00+00:00,below,63950.0,63825.0,168.0,0.08,0.6123,0.5323,50.0,False,-50.0,0.0,-50.0,-20186.0026
AB,KXBTC-26JUN0808-B63950,2026-06-08T12:00:00+00:00,below,63950.0,63825.0,168.0,0.08,0.5963,0.5163,50.0,False,-50.0,0.0,-50.0,-20224.0481
A,KXBTC-26JUN0819-B65350,2026-06-08T23:00:00+00:00,below,65350.0,63062.98,168.0,0.11,0.6061,0.4961,50.0,False,-50.0,0.0,-50.0,-20265.5481
B,KXBTC-26JUN0819-B65350,2026-06-08T23:00:00+00:00,below,65350.0,63062.98,168.0,0.11,0.6061,0.4961,50.0,False,-50.0,0.0,-50.0,-20236.0026
AB,KXBTC-26JUN0819-B65350,2026-06-08T23:00:00+00:00,below,65350.0,63062.98,168.0,0.11,0.6061,0.4961,50.0,False,-50.0,0.0,-50.0,-20274.0481
A,KXBTC-26JUN0808-B61650,2026-06-08T12:00:00+00:00,below,61650.0,63825.0,168.0,0.2,0.4839,0.2839,50.0,False,-50.0,0.0,-50.0,-20315.5481
B,KXBTC-26JUN0808-B61650,2026-06-08T12:00:00+00:00,below,61650.0,63825.0,168.0,0.2,0.4924,0.2924,50.0,False,-50.0,0.0,-50.0,-20286.0026
AB,KXBTC-26JUN0808-B61650,2026-06-08T12:00:00+00:00,below,61650.0,63825.0,168.0,0.2,0.4903,0.2903,50.0,False,-50.0,0.0,-50.0,-20324.0481
A,KXBTC-26JUN0809-B61850,2026-06-08T13:00:00+00:00,below,61850.0,63709.98,168.0,0.09,0.493,0.403,50.0,False,-50.0,0.0,-50.0,-20365.5481
B,KXBTC-26JUN0809-B61850,2026-06-08T13:00:00+00:00,below,61850.0,63709.98,168.0,0.09,0.5046,0.4146,50.0,False,-50.0,0.0,-50.0,-20336.0026
AB,KXBTC-26JUN0809-B61850,2026-06-08T13:00:00+00:00,below,61850.0,63709.98,168.0,0.09,0.5017,0.4117,50.0,False,-50.0,0.0,-50.0,-20374.0481
A,KXBTC-26JUN0807-B63950,2026-06-08T11:00:00+00:00,below,63950.0,63429.85,168.0,0.08,0.5593,0.4793,50.0,False,-50.0,0.0,-50.0,-20415.5481
B,KXBTC-26JUN0807-B63950,2026-06-08T11:00:00+00:00,below,63950.0,63429.85,168.0,0.08,0.6338,0.5538,50.0,False,-50.0,0.0,-50.0,-20386.0026
AB,KXBTC-26JUN0807-B63950,2026-06-08T11:00:00+00:00,below,63950.0,63429.85,168.0,0.08,0.6151,0.5351,50.0,False,-50.0,0.0,-50.0,-20424.0481
A,KXBTC-26JUN0805-B61850,2026-06-08T09:00:00+00:00,below,61850.0,63448.33,168.0,0.19,0.4997,0.3097,50.0,False,-50.0,0.0,-50.0,-20465.5481
B,KXBTC-26JUN0805-B61850,2026-06-08T09:00:00+00:00,below,61850.0,63448.33,168.0,0.19,0.5247,0.3347,50.0,False,-50.0,0.0,-50.0,-20436.0026
AB,KXBTC-26JUN0805-B61850,2026-06-08T09:00:00+00:00,below,61850.0,63448.33,168.0,0.19,0.5185,0.3285,50.0,False,-50.0,0.0,-50.0,-20474.0481
A,KXBTC-26JUN0802-B62950,2026-06-08T06:00:00+00:00,below,62950.0,62953.68,168.0,0.08,0.5906,0.5106,50.0,False,-50.0,0.0,-50.0,-20515.5481
B,KXBTC-26JUN0802-B62950,2026-06-08T06:00:00+00:00,below,62950.0,62953.68,168.0,0.08,0.5906,0.5106,50.0,False,-50.0,0.0,-50.0,-20486.0026
AB,KXBTC-26JUN0802-B62950,2026-06-08T06:00:00+00:00,below,62950.0,62953.68,168.0,0.08,0.5906,0.5106,50.0,False,-50.0,0.0,-50.0,-20524.0481
A,KXBTC-26JUN0810-B63950,2026-06-08T14:00:00+00:00,below,63950.0,63943.28,168.0,0.18,0.5912,0.4112,50.0,False,-50.0,0.0,-50.0,-20565.5481
B,KXBTC-26JUN0810-B63950,2026-06-08T14:00:00+00:00,below,63950.0,63943.28,168.0,0.18,0.5912,0.4112,50.0,False,-50.0,0.0,-50.0,-20536.0026
AB,KXBTC-26JUN0810-B63950,2026-06-08T14:00:00+00:00,below,63950.0,63943.28,168.0,0.18,0.5912,0.4112,50.0,False,-50.0,0.0,-50.0,-20574.0481
A,KXBTC-26JUN0809-B61750,2026-06-08T13:00:00+00:00,below,61750.0,63709.98,168.0,0.09,0.4902,0.4002,50.0,False,-50.0,0.0,-50.0,-20615.5481
B,KXBTC-26JUN0809-B61750,2026-06-08T13:00:00+00:00,below,61750.0,63709.98,168.0,0.09,0.4991,0.4091,50.0,False,-50.0,0.0,-50.0,-20586.0026
AB,KXBTC-26JUN0809-B61750,2026-06-08T13:00:00+00:00,below,61750.0,63709.98,168.0,0.09,0.4968,0.4068,50.0,False,-50.0,0.0,-50.0,-20624.0481
A,KXBTC-26JUN0809-B63350,2026-06-08T13:00:00+00:00,below,63350.0,63709.98,168.0,0.06,0.5352,0.4752,50.0,False,-50.0,0.0,-50.0,-20665.5481
B,KXBTC-26JUN0809-B63350,2026-06-08T13:00:00+00:00,below,63350.0,63709.98,168.0,0.06,0.5862,0.5262,50.0,False,-50.0,0.0,-50.0,-20636.0026
AB,KXBTC-26JUN0809-B63350,2026-06-08T13:00:00+00:00,below,63350.0,63709.98,168.0,0.06,0.5735,0.5135,50.0,False,-50.0,0.0,-50.0,-20674.0481
A,KXBTC-26JUN0819-B62750,2026-06-08T23:00:00+00:00,below,62750.0,63062.98,168.0,0.08,0.5541,0.4741,50.0,False,-50.0,0.0,-50.0,-20715.5481
B,KXBTC-26JUN0819-B62750,2026-06-08T23:00:00+00:00,below,62750.0,63062.98,168.0,0.08,0.5541,0.4741,50.0,False,-50.0,0.0,-50.0,-20686.0026
AB,KXBTC-26JUN0819-B62750,2026-06-08T23:00:00+00:00,below,62750.0,63062.98,168.0,0.08,0.5541,0.4741,50.0,False,-50.0,0.0,-50.0,-20724.0481
A,KXBTC-26JUN0819-B65050,2026-06-08T23:00:00+00:00,below,65050.0,63062.98,168.0,0.19,0.6003,0.4103,50.0,False,-50.0,0.0,-50.0,-20765.5481
B,KXBTC-26JUN0819-B65050,2026-06-08T23:00:00+00:00,below,65050.0,63062.98,168.0,0.19,0.6003,0.4103,50.0,False,-50.0,0.0,-50.0,-20736.0026
AB,KXBTC-26JUN0819-B65050,2026-06-08T23:00:00+00:00,below,65050.0,63062.98,168.0,0.19,0.6003,0.4103,50.0,False,-50.0,0.0,-50.0,-20774.0481
A,KXBTC-26JUN0819-B63850,2026-06-08T23:00:00+00:00,below,63850.0,63062.98,168.0,0.05,0.5766,0.5266,50.0,False,-50.0,0.0,-50.0,-20815.5481
B,KXBTC-26JUN0819-B63850,2026-06-08T23:00:00+00:00,below,63850.0,63062.98,168.0,0.05,0.5766,0.5266,50.0,False,-50.0,0.0,-50.0,-20786.0026
AB,KXBTC-26JUN0819-B63850,2026-06-08T23:00:00+00:00,below,63850.0,63062.98,168.0,0.05,0.5766,0.5266,50.0,False,-50.0,0.0,-50.0,-20824.0481
